name,discogs_id,url,profile,genres,styles,releases_count,top_releases,source
Jerry Lee Lewis,229194,https://www.discogs.com/artist/229194-Jerry-Lee-Lewis,"Jerry Lee Lewis (born 29 September 1935 in Ferriday, Louisiana, died 28 October 2022 in DeSoto County, Mississippi, USA) was an American rock 'n' roll and country singer and piano player, also known by his nickname, [a3569531]. His most famous recordings are 'Great Balls Of Fire' and 'Whole Lotta Shakin' Goin' On', both released by Sun Records in 1957.

Inducted into Rock And Roll Hall of Fame in 1986 and Country Music Hall of Fame in 2022.",[],[],0,"[{""title"": ""Greatest Hits"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Killer In Stereo:  Cold, Cold Heart"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""One Last Time"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Stick McGhee,322276,https://www.discogs.com/artist/322276-Stick-McGhee,"American jump blues guitarist, singer and songwriter, best known for his blues song ""Drinkin' Wine, Spo-Dee-O-Dee"", which he wrote with [a=J. Mayo Williams].
Born: March 23, 1917 in Kingsport, Tennessee, USA
Died: August 15, 1961 in The Bronx, New York, USA (Lung cancer)

Younger brother of [a=Brownie McGhee].",[],[],0,"[{""title"": ""The Spo-Dee-O-Dee Man"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""New York Blues And R&B 1947-1955"", ""year"": 2007, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Chronological Sticks McGhee 1951-1959"", ""year"": 2006, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Furry Lewis,596161,https://www.discogs.com/artist/596161-Furry-Lewis,"American country blues singer and guitarist
Born: 6 March 1893 (or 1899), Greenwood, Mississippi, USA
Died: 14 September 1981, Memphis, Tennessee, USA

Lewis began recording on the Vocalion label in 1927. His stamping ground - despite the fact he had lost a leg - was in and around the Memphis scene, such as Pee Wee Saloon near his home on Beale Street, with a day job as a street-sweeper until his retirement in 1966.
In 1972 he was part of the renowned [url=http://www.discogs.com/Various-Memphis-Blues-Caravan-Vol-I/release/2531611]Memphis Blues Caravan[/url], along with artists such as [a150530], [a307408] & [a1012068]. He twice opened for [url=http://www.discogs.com/artist/Rolling+Stones%2C+The]The Rolling Stones[/url] and even acquired a profile in Playboy magazine. He died of heart-failure aged 82, shortly after contracting pneumonia, and is buried in Hollywood Cemetery, South Memphis.
",[],[],0,"[{""title"": ""The Walter 'Furry' Lewis Collection 1927-61"", ""year"": 2018, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Worried Blues"", ""year"": 2017, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""The George Mitchell Collection Vol. 39"", ""year"": 2008, ""type"": ""release"", ""role"": ""Main""}]",Discogs
John Koerner,1060492,https://www.discogs.com/artist/1060492-John-Koerner,"American guitarist, singer, and songwriter best known as guitarist and vocalist for blues trio [a=Koerner, Ray & Glover]. Born August 31, 1938, Rochester, New York; lived in Minneapolis, Minnesota. Died  May 18, 2024.",[],[],0,"[{""title"": ""Spider John"", ""year"": 2013, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""What's Left Of Spider John"", ""year"": 2013, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Mississippi Roll"", ""year"": 2012, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Bintangs,465153,https://www.discogs.com/artist/465153-Bintangs,"One of the oldest still existing band in the Netherlands. Founded in 1961 by 16-year old Frank Kraaijeveld and his brother Arti, they started as an Indorock band but soon changed to rhythm and blues. In 1970 they leave to form [a1997582]. Frank rejoins in 1972 and Arti joins [a474382].
The latest (2017) line-up consists of:
Frank Kraaijeveld: bass, guitar, vocals
Dagomar Jansen: guitar, lap steel guitar, harmonica, vocals
Marco Nicola: guitar, slide guitar, backing vocals
Burt van der Meij: drums
Jan Wijte: guitar, slide guitar, flute",[],[],0,"[{""title"": ""Heroes, Beggars And Kings"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""60 Years Of Rhythm & Blues"", ""year"": 2021, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""These Hands"", ""year"": 2021, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Lovie Austin's Blues Serenaders,634896,https://www.discogs.com/artist/634896-Lovie-Austins-Blues-Serenaders,,[],[],0,"[{""title"": ""Play That Thing"", ""year"": 1971, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""1924-1926"", ""year"": 1966, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Alberta Hunter With Lovie Austins Blues Serenaders"", ""year"": 1961, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Blindside Blues Band,1970067,https://www.discogs.com/artist/1970067-Blindside-Blues-Band,,[],[],0,"[{""title"": ""XVI"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Live At Satyr Blues"", ""year"": 2019, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""From The Vaults"", ""year"": 2018, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Fred McDowell And His Blues Boys,2612453,https://www.discogs.com/artist/2612453-Fred-McDowell-And-His-Blues-Boys,,[],[],0,"[{""title"": ""Fred McDowell And His Blues Boys"", ""year"": 1969, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Doc & Merle Watson,731849,https://www.discogs.com/artist/731849-Doc-Merle-Watson,,[],[],0,"[{""title"": ""Songs Doc Didn't Sing"", ""year"": 2020, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Never The Same Way Once - Live At The Boarding House - May 1974"", ""year"": 2017, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Look Away! / Live & Pickin'"", ""year"": 2012, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Willie Nelson,249449,https://www.discogs.com/artist/249449-Willie-Nelson,"American country singer-songwriter, born April 29, 1933 in Fort Worth, Texas, USA. Father of [a5966213], [a=Lukas Nelson] and [a=Micah Nelson]. Brother of [a519741].

From 1952 to 1962 he was married to [a7838791].
From 1963 to 1971 he was married to [a1557627].

Established [l300781].",[],[],0,"[{""title"": ""Texas Willie "", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Border"", ""year"": 2024, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Last Leaf On The Tree"", ""year"": 2024, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Wynton Marsalis,253392,https://www.discogs.com/artist/253392-Wynton-Marsalis,"American trumpeter, composer, bandleader, music educator, and Artistic Director of Jazz at Lincoln Center  (born October 18, 1961, New Orleans, Louisiana, USA).

Brother of [a=Branford Marsalis], [a=Delfeayo Marsalis], and [a=Jason Marsalis]. Son of [a=Ellis Marsalis]. Has a son, Jasper, with actress [a2737709].

Marsalis has promoted the appreciation of classical and jazz music often to young audiences. Marsalis has been awarded nine Grammys in both genres, and a jazz recording of his was the first of its kind to win the Pulitzer Prize for Music. Marsalis has won nine Grammy Awards. In 1983 and 1984, he became the only artist ever to win Grammy Awards for both jazz and classical records, and he is the only artist to win Grammy Awards for five consecutive years (1983–1987).

Wynton was born in New Orleans, Louisiana, on October 18, 1961, to Dolores and Ellis Marsalis, the second of six sons. At an early age he exhibited an aptitude for music. At age eight, Wynton performed traditional New Orleans music in the Fairview Baptist Church band led by banjoist Danny Barker, and at 14, he performed with the New Orleans Philharmonic. During high school, Wynton performed with the New Orleans Symphony Brass Quintet, New Orleans Community Concert Band, New Orleans Youth Orchestra, New Orleans Symphony, various jazz bands and with a local funk band, the Creators.

At age 17, Wynton was the youngest musician admitted to Tanglewood's Berkshire Music Center, where he won the school's Harvey Shapiro Award for outstanding brass student. Wynton moved to New York City to attend Juilliard in 1979, and picked up gigs around town. In 1980, Wynton joined the Jazz Messengers led by Art Blakey. In the years that followed, Wynton performed with Sarah Vaughan, Dizzy Gillespie, Sweets Edison, Clark Terry, Sonny Rollins, Ron Carter, Herbie Hancock, Tony Williams and countless other jazz legends.

In 1987, Wynton Marsalis co-founded a jazz program at Lincoln Center. In July 1996, Jazz at Lincoln Center was installed as new constituent of Lincoln Center. In October 2004, Marsalis opened Frederick P. Rose Hall, the world's first institution for jazz containing three performance spaces (including the first concert hall designed specifically for jazz) along with recording, broadcast, rehearsal and educational facilities. Wynton presently serves as Artistic Director for Jazz at Lincoln Center and Music Director for the Jazz at Lincoln Center Orchestra.",[],[],0,"[{""title"": ""Wynton Marsalis Plays Louis Armstrong's Hot Fives And Hot Sevens"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Jungle (Symphony No. 4)"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Live at the House of Tribes (Live)"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Joe Williams,37732,https://www.discogs.com/artist/37732-Joe-Williams,"Born: December 12, 1918 in Cordele, Georgia, USA - Died: March 29, 1999 in Las Vegas, Nevada, USA
Joe Williams was a well-known jazz vocalist, a baritone singing a mixture of blues, ballads, popular songs, and jazz standards. Williams worked with Coleman Hawkins and Lionel Hampton before joining Count Basie's band in 1954. After leaving the Basie band in 1961, Williams led small ensembles singing popular songs, ballads, and blues. He was a frequent performer on television, both as a singer and as an actor. His album ""Nothin' but the Blues"" won a Grammy Award in 1984.

Do NOT confuse with blues songwriter/performer [a=Big Joe Williams] (""Baby Please Don't Go"") or [a=Jody Williams] (""Billy's Blues"").",[],[],0,"[{""title"": ""Four Classic Albums"", ""year"": 2021, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Basie & Beyond 1955-1957"", ""year"": 2021, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Every Day"", ""year"": 2018, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Red Holloway & His Blues All-Stars,2652653,https://www.discogs.com/artist/2652653-Red-Holloway-His-Blues-All-Stars,,[],[],0,"[{""title"": ""Nothin' But The Blues"", ""year"": 1984, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Pino Daniele,152754,https://www.discogs.com/artist/152754-Pino-Daniele,"Italian blues, jazz, and pop musician, singer, songwriter and composer. 
Born in Naples, Italy, March 3, 1955, died January 5, 2015 of a heart attack in his house located in the countryside of Orbetello, Tuscany, Italy.

He began his career playing with a band named Batracomiomachia. In 1976, he then started playing as a bassist in [a1333580] where he met [a836637] who would become a central figure in the production of his first three albums. In the same year [a1622021], EMI Italiana's producer, listened to a demo tape with Daniele's original songs and decided to produce his music. Within six months his first single was released titled [r=3131085] (both songs were included on his first album, [r=2677049] which was released in 1977). This was the beginning of an extraordinary career: several albums, world-tours, cinema soundtracks (in particular, movies made by his close friend [a1957950]), television performances and countless collaborations. Pino Daniele is one of the most famous Italian musicians in the world.",[],[],0,"[{""title"": ""Davanti Al Mare"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Iacono Entertainment Holding llp"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Musicante"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Junior Mance Trio,259113,https://www.discogs.com/artist/259113-Junior-Mance-Trio,,[],[],0,"[{""title"": ""The Shadow Of Your Smile"", ""year"": 2018, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Live In Montreux 1970"", ""year"": 2017, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Junior's Blues/Happy Time/Big Chief!"", ""year"": 2014, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Joe Louis Walker,655875,https://www.discogs.com/artist/655875-Joe-Louis-Walker,"US-American musician, best known as a blues guitarist, vocalist, songwriter and producer, 

Born December 25, 1949 in San Francisco, CA. ",[],[],0,"[{""title"": ""Weight Of The World"", ""year"": 2023, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Eclectic Electric"", ""year"": 2021, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Living In the Shadows"", ""year"": 2020, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Allen Ginsberg,105832,https://www.discogs.com/artist/105832-Allen-Ginsberg,"Seminal member of the Beat Generation, Buddhist practitioner, open homosexual before his time, opponent of materialist/militarist society, supporter of free speech and individual liberty, Allen was a Jewish American best known for his prowess as a poet. Son of [a=Louis Ginsberg].

Born: 3 June 1926 in Newark, New Jersey, USA. 
Died: 5 April 1997 in NYC, New York, USA (aged 70).",[],[],0,"[{""title"": ""En Route To Gent"", ""year"": 2025, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Material Wealth"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Iron Horse"", ""year"": 2024, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Maynard Ferguson,38207,https://www.discogs.com/artist/38207-Maynard-Ferguson,"Canadian jazz trumpeter, and bandleader. 

Born: 4 May 1928 in Verdun, Montreal, Canada. 
Died: 23 August 2006 in Ventura, California, USA (aged 78). 

Awarded the Order of Canada in 2005.",[],[],0,"[{""title"": ""The Roulette Collection"", ""year"": 2022, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Live & Unleashed \u2013 1976-1977"", ""year"": 2019, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Memories Of Maynard : The Best Of The Columbia Years "", ""year"": 2018, ""type"": ""release"", ""role"": ""Main""}]",Discogs
